,id,route,direction,segment,volume,vcr,vcr_cat,geometry
60,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.61,,,,2000,0.3,Low,"MULTILINESTRING ((138.57134 -34.972156, 138.571295 -34.971611, 138.571134 -34.970768, 138.571112 -34.970408, 138.57107 -34.969974, 138.571078 -34.969704, 138.571191 -34.969211, 138.571367 -34.9688, 138.57162 -34.968417, 138.571859 -34.968142, 138.572219 -34.967825, 138.572729 -34.967429, 138.572942 -34.967263, 138.57319 -34.967071, 138.57417 -34.96631))"
61,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.62,,,,4000,0.7,Medium,"MULTILINESTRING ((138.57417 -34.96631, 138.57319 -34.967071, 138.572942 -34.967263, 138.572729 -34.967429, 138.572219 -34.967825, 138.571859 -34.968142, 138.57162 -34.968417, 138.571367 -34.9688, 138.571191 -34.969211, 138.571078 -34.969704, 138.57107 -34.969974, 138.571112 -34.970408, 138.571134 -34.970768, 138.571295 -34.971611, 138.57134 -34.972156))"
62,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.63,,,,2000,0.3,Low,"MULTILINESTRING ((138.57417 -34.96631, 138.575468 -34.965304, 138.580195 -34.961609))"
63,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.64,,,,4000,0.7,Medium,"MULTILINESTRING ((138.580195 -34.961609, 138.575468 -34.965304, 138.57417 -34.96631))"
64,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.65,,,,2000,0.3,Low,"MULTILINESTRING ((138.580195 -34.961609, 138.581314 -34.960735, 138.585665 -34.957333, 138.586026 -34.956998, 138.586208 -34.956758, 138.586454 -34.95635, 138.586533 -34.956184, 138.586593 -34.956014, 138.586642 -34.955843, 138.58668 -34.955664, 138.586697 -34.955475, 138.586702 -34.955303, 138.586685 -34.955123, 138.586647 -34.954942, 138.586597 -34.954769, 138.586537 -34.954587, 138.586454 -34.954433))"
65,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.66,,,,4000,0.7,Medium,"MULTILINESTRING ((138.586454 -34.954433, 138.586537 -34.954587, 138.586597 -34.954769, 138.586647 -34.954942, 138.586685 -34.955123, 138.586702 -34.955303, 138.586697 -34.955475, 138.58668 -34.955664, 138.586642 -34.955843, 138.586593 -34.956014, 138.586533 -34.956184, 138.586454 -34.95635, 138.586208 -34.956758, 138.586026 -34.956998, 138.585665 -34.957333, 138.581314 -34.960735, 138.580195 -34.961609))"
66,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.67,,,,1000,0.1,Low,"MULTILINESTRING ((138.618999 -35.020632, 138.619111 -35.020814, 138.619259 -35.021024, 138.619456 -35.021398, 138.619606 -35.021897, 138.619632 -35.022104, 138.619635 -35.022393, 138.619509 -35.022958, 138.619371 -35.023232, 138.619127 -35.023615, 138.618792 -35.024025, 138.618544 -35.024286, 138.618281 -35.024503, 138.618046 -35.024679, 138.61739 -35.024999, 138.616727 -35.025184, 138.616012 -35.025279, 138.615595 -35.025279, 138.614974 -35.02526, 138.614068 -35.025232))"
67,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.68,,,,1000,0.2,Low,"MULTILINESTRING ((138.614068 -35.025232, 138.614974 -35.02526, 138.615595 -35.025279, 138.616012 -35.025279, 138.616727 -35.025184, 138.61739 -35.024999, 138.618046 -35.024679, 138.618281 -35.024503, 138.618544 -35.024286, 138.618792 -35.024025, 138.619127 -35.023615, 138.619371 -35.023232, 138.619509 -35.022958, 138.619635 -35.022393, 138.619632 -35.022104, 138.619606 -35.021897, 138.619456 -35.021398, 138.619259 -35.021024, 138.619111 -35.020814, 138.618999 -35.020632))"
68,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.69,,,,1000,0.1,Low,"MULTILINESTRING ((138.614068 -35.025232, 138.611653 -35.025166, 138.611038 -35.025226, 138.61053 -35.025361, 138.609839 -35.025744, 138.609411 -35.02615, 138.609124 -35.026604, 138.608699 -35.027686, 138.608184 -35.028434, 138.607746 -35.028795, 138.607121 -35.029179, 138.606299 -35.02955, 138.605477 -35.02994, 138.604834 -35.03018, 138.604261 -35.030285, 138.603712 -35.030302, 138.603232 -35.030247, 138.602556 -35.030125, 138.601887 -35.030121, 138.601366 -35.030166, 138.600972 -35.03027, 138.600238 -35.030634, 138.59952 -35.031179, 138.598953 -35.031465, 138.598279 -35.031632, 138.597775 -35.031631, 138.59734 -35.031541, 138.596917 -35.03137, 138.596337 -35.03098, 138.595674 -35.030233, 138.594753 -35.029193, 138.594171 -35.028403, 138.593779 -35.027893, 138.593499 -35.027554, 138.59319 -35.027011, 138.593087 -35.026567, 138.593093 -35.02625, 138.593218 -35.025632, 138.593723 -35.024592, 138.593973 -35.023958, 138.594127 -35.023259, 138.594175 -35.023001, 138.594293 -35.022205, 138.594328 -35.021728, 138.59433 -35.021426))"
69,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.70,,,,1000,0.3,Low,"MULTILINESTRING ((138.59433 -35.021426, 138.594328 -35.021728, 138.594293 -35.022205, 138.594175 -35.023001, 138.594127 -35.023259, 138.593973 -35.023958, 138.593723 -35.024592, 138.593218 -35.025632, 138.593093 -35.02625, 138.593087 -35.026567, 138.59319 -35.027011, 138.593499 -35.027554, 138.593779 -35.027893, 138.594171 -35.028403, 138.594753 -35.029193, 138.595674 -35.030233, 138.596337 -35.03098, 138.596917 -35.03137, 138.59734 -35.031541, 138.597775 -35.031631, 138.598279 -35.031632, 138.598953 -35.031465, 138.59952 -35.031179, 138.600238 -35.030634, 138.600972 -35.03027, 138.601366 -35.030166, 138.601887 -35.030121, 138.602556 -35.030125, 138.603232 -35.030247, 138.603712 -35.030302, 138.604261 -35.030285, 138.604834 -35.03018, 138.605477 -35.02994, 138.606299 -35.02955, 138.607121 -35.029179, 138.607746 -35.028795, 138.608184 -35.028434, 138.608699 -35.027686, 138.609124 -35.026604, 138.609411 -35.02615, 138.609839 -35.025744, 138.61053 -35.025361, 138.611038 -35.025226, 138.611653 -35.025166, 138.614068 -35.025232))"
70,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.71,,,,1000,0.1,Low,"MULTILINESTRING ((138.59433 -35.021426, 138.594324 -35.021151, 138.594216 -35.020328, 138.593955 -35.01916, 138.593936 -35.018664, 138.594036 -35.01826, 138.594268 -35.017796, 138.594382 -35.017654, 138.594843 -35.017276, 138.595465 -35.016982, 138.596159 -35.016842, 138.596807 -35.016783, 138.597586 -35.016735, 138.598301 -35.01665, 138.599019 -35.01643, 138.599409 -35.016239, 138.599676 -35.016073, 138.600339 -35.015527, 138.600797 -35.014842, 138.600963 -35.014431, 138.601122 -35.01347, 138.60076 -35.006359, 138.600757 -35.006088, 138.600821 -35.005395, 138.60095 -35.004749, 138.600773 -35.003285, 138.600722 -35.002806, 138.600748 -35.001905, 138.600826 -35.001492, 138.600984 -35.000963, 138.601325 -35.000168, 138.602071 -34.999228, 138.602754 -34.998534, 138.603618 -34.997653, 138.604543 -34.996724, 138.604848 -34.996406, 138.605383 -34.995791))"
71,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.72,,,,1000,0.3,Low,"MULTILINESTRING ((138.605383 -34.995791, 138.604848 -34.996406, 138.604543 -34.996724, 138.603618 -34.997653, 138.602754 -34.998534, 138.602071 -34.999228, 138.601325 -35.000168, 138.600984 -35.000963, 138.600826 -35.001492, 138.600748 -35.001905, 138.600722 -35.002806, 138.600773 -35.003285, 138.60095 -35.004749, 138.600821 -35.005395, 138.600757 -35.006088, 138.60076 -35.006359, 138.601122 -35.01347, 138.600963 -35.014431, 138.600797 -35.014842, 138.600339 -35.015527, 138.599676 -35.016073, 138.599409 -35.016239, 138.599019 -35.01643, 138.598301 -35.01665, 138.597586 -35.016735, 138.596807 -35.016783, 138.596159 -35.016842, 138.595465 -35.016982, 138.594843 -35.017276, 138.594382 -35.017654, 138.594268 -35.017796, 138.594036 -35.01826, 138.593936 -35.018664, 138.593955 -35.01916, 138.594216 -35.020328, 138.594324 -35.021151, 138.59433 -35.021426))"
72,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.73,,,,1000,0.1,Low,"MULTILINESTRING ((138.611148 -34.983612, 138.611157 -34.982927, 138.611125 -34.982539, 138.611078 -34.982276, 138.610972 -34.981751, 138.610813 -34.981207, 138.610641 -34.980708, 138.61054 -34.980427, 138.610305 -34.979827, 138.610093 -34.979237, 138.609858 -34.978637, 138.609617 -34.978263, 138.609437 -34.978052, 138.608818 -34.97749))"
73,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.74,,,,1000,0.4,Low,"MULTILINESTRING ((138.608818 -34.97749, 138.609437 -34.978052, 138.609617 -34.978263, 138.609858 -34.978637, 138.610093 -34.979237, 138.610305 -34.979827, 138.61054 -34.980427, 138.610641 -34.980708, 138.610813 -34.981207, 138.610972 -34.981751, 138.611078 -34.982276, 138.611125 -34.982539, 138.611157 -34.982927, 138.611148 -34.983612))"
74,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.75,,,,1000,0.1,Low,"MULTILINESTRING ((138.608818 -34.97749, 138.608135 -34.976873, 138.607516 -34.97632, 138.607409 -34.976218, 138.607302 -34.976135, 138.607175 -34.976006, 138.606897 -34.975757, 138.60567 -34.974642, 138.60505 -34.974091, 138.604743 -34.973805, 138.604399 -34.973485, 138.603814 -34.972879, 138.603187 -34.972211, 138.60257 -34.971569, 138.601366 -34.970309, 138.601225 -34.970177, 138.600929 -34.969864, 138.597471 -34.966207))"
75,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.76,,,,1000,0.4,Low,"MULTILINESTRING ((138.597471 -34.966207, 138.600929 -34.969864, 138.601225 -34.970177, 138.601366 -34.970309, 138.60257 -34.971569, 138.603187 -34.972211, 138.603814 -34.972879, 138.604399 -34.973485, 138.604743 -34.973805, 138.60505 -34.974091, 138.60567 -34.974642, 138.606897 -34.975757, 138.607175 -34.976006, 138.607302 -34.976135, 138.607409 -34.976218, 138.607516 -34.97632, 138.608135 -34.976873, 138.608818 -34.97749))"
76,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.77,,,,5000,0.7,Medium,"MULTILINESTRING ((138.584983 -34.951701, 138.58503 -34.951835, 138.585567 -34.952961, 138.58611 -34.95387, 138.586358 -34.954262, 138.586454 -34.954433))"
77,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.78,,,,2000,0.3,Low,"MULTILINESTRING ((138.586454 -34.954433, 138.586358 -34.954262, 138.58611 -34.95387, 138.585567 -34.952961, 138.58503 -34.951835, 138.584983 -34.951701))"
78,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.79,,,,2000,0.3,Low,"MULTILINESTRING ((138.582751 -34.941576, 138.582281 -34.93869, 138.581221 -34.931961, 138.580933 -34.930084, 138.580804 -34.928945, 138.580057 -34.924465, 138.580031 -34.924164))"
79,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.80,,,,5000,0.7,Medium,"MULTILINESTRING ((138.580031 -34.924164, 138.580057 -34.924465, 138.580804 -34.928945, 138.580933 -34.930084, 138.581221 -34.931961, 138.582281 -34.93869, 138.582751 -34.941576))"
80,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.81,,,,2000,0.3,Low,"MULTILINESTRING ((138.580031 -34.924164, 138.580031 -34.92374, 138.580059 -34.923478, 138.58015 -34.923001, 138.580265 -34.922675, 138.580452 -34.92227, 138.58068 -34.921886, 138.580949 -34.921526, 138.58108 -34.921373, 138.581383 -34.921059, 138.581716 -34.920778, 138.582179 -34.920474, 138.582611 -34.920261, 138.583383 -34.919955, 138.584044 -34.919732, 138.585505 -34.919266, 138.585772 -34.91921, 138.58608 -34.919168, 138.58636 -34.919145, 138.586881 -34.919182, 138.587327 -34.919267, 138.587583 -34.919356, 138.588061 -34.91961, 138.589507 -34.920479, 138.589829 -34.920693, 138.590172 -34.920872, 138.590533 -34.921013, 138.590906 -34.921117, 138.591287 -34.92118, 138.591705 -34.921204, 138.592286 -34.921219, 138.592967 -34.921191, 138.593276 -34.921147, 138.593848 -34.921074, 138.594907 -34.920938))"
81,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.82,,,,5000,0.7,Medium,"MULTILINESTRING ((138.594907 -34.920938, 138.593848 -34.921074, 138.593276 -34.921147, 138.592967 -34.921191, 138.592286 -34.921219, 138.591705 -34.921204, 138.591287 -34.92118, 138.590906 -34.921117, 138.590533 -34.921013, 138.590172 -34.920872, 138.589829 -34.920693, 138.589507 -34.920479, 138.588061 -34.91961, 138.587583 -34.919356, 138.587327 -34.919267, 138.586881 -34.919182, 138.58636 -34.919145, 138.58608 -34.919168, 138.585772 -34.91921, 138.585505 -34.919266, 138.584044 -34.919732, 138.583383 -34.919955, 138.582611 -34.920261, 138.582179 -34.920474, 138.581716 -34.920778, 138.581383 -34.921059, 138.58108 -34.921373, 138.580949 -34.921526, 138.58068 -34.921886, 138.580452 -34.92227, 138.580265 -34.922675, 138.58015 -34.923001, 138.580059 -34.923478, 138.580031 -34.92374, 138.580031 -34.924164))"
82,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.83,,,,11000,0.7,Medium,"MULTILINESTRING ((138.596765 -34.920904, 138.594907 -34.920938))"
83,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.84,,,,4000,0.3,Low,"MULTILINESTRING ((138.594907 -34.920938, 138.596765 -34.920904))"
84,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.85,,,,3000,0.9,Medium,"MULTILINESTRING ((138.584322 -34.895998, 138.584212 -34.894905, 138.584127 -34.894462, 138.583969 -34.89389, 138.58384 -34.893067, 138.583499 -34.888154, 138.583282 -34.88505))"
85,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.86,,,,1000,0.4,Low,"MULTILINESTRING ((138.583282 -34.88505, 138.583499 -34.888154, 138.58384 -34.893067, 138.583969 -34.89389, 138.584127 -34.894462, 138.584212 -34.894905, 138.584322 -34.895998))"
86,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.87,,,,1000,0.4,Low,"MULTILINESTRING ((138.584322 -34.895998, 138.584321 -34.896413, 138.584252 -34.896872, 138.584226 -34.897024, 138.583762 -34.898533, 138.582823 -34.901829, 138.582194 -34.904039, 138.582135 -34.904246, 138.581603 -34.906111))"
87,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.88,,,,3000,0.9,Medium,"MULTILINESTRING ((138.581603 -34.906111, 138.582135 -34.904246, 138.582194 -34.904039, 138.582823 -34.901829, 138.583762 -34.898533, 138.584226 -34.897024, 138.584252 -34.896872, 138.584321 -34.896413, 138.584322 -34.895998))"
88,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.89,,,,3000,0.5,Low,"MULTILINESTRING ((138.575493 -34.905993, 138.575167 -34.905741, 138.574399 -34.905149, 138.573313 -34.904312, 138.572227 -34.903473, 138.570145 -34.901868, 138.56689 -34.899422, 138.565706 -34.898533, 138.563964 -34.897187))"
89,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.90,,,,1000,0.1,Low,"MULTILINESTRING ((138.563964 -34.897187, 138.565706 -34.898533, 138.56689 -34.899422, 138.570145 -34.901868, 138.572227 -34.903473, 138.573313 -34.904312, 138.574399 -34.905149, 138.575167 -34.905741, 138.575493 -34.905993))"
90,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.91,,,,1000,0.2,Low,"MULTILINESTRING ((138.575493 -34.905993, 138.576256 -34.906581, 138.577974 -34.907873, 138.578374 -34.908174, 138.580314 -34.909979, 138.581958 -34.911834))"
91,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.92,,,,3000,0.6,Low,"MULTILINESTRING ((138.581958 -34.911834, 138.580314 -34.909979, 138.578374 -34.908174, 138.577974 -34.907873, 138.576256 -34.906581, 138.575493 -34.905993))"
92,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.93,,,,1000,0.4,Low,"MULTILINESTRING ((138.581603 -34.906111, 138.581391 -34.906856, 138.581145 -34.907721, 138.581061 -34.908335, 138.581041 -34.908955, 138.581087 -34.909574, 138.581196 -34.910185, 138.58137 -34.910781, 138.581958 -34.911834))"
93,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.94,,,,3000,0.9,Medium,"MULTILINESTRING ((138.581958 -34.911834, 138.58137 -34.910781, 138.581196 -34.910185, 138.581087 -34.909574, 138.581041 -34.908955, 138.581061 -34.908335, 138.581145 -34.907721, 138.581391 -34.906856, 138.581603 -34.906111))"
94,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.95,,,,3000,0.5,Low,"MULTILINESTRING ((138.563964 -34.897187, 138.556729 -34.891621))"
95,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.96,,,,1000,0.1,Low,"MULTILINESTRING ((138.556729 -34.891621, 138.563964 -34.897187))"
96,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.97,,,,1000,0.1,Low,"MULTILINESTRING ((138.54927 -34.885892, 138.554656 -34.890026, 138.556729 -34.891621))"
97,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.98,,,,3000,0.5,Low,"MULTILINESTRING ((138.556729 -34.891621, 138.554656 -34.890026, 138.54927 -34.885892))"
98,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.99,,,,2000,0.5,Low,"MULTILINESTRING ((138.54927 -34.885892, 138.54914 -34.885793, 138.546313 -34.883619, 138.544945 -34.882555, 138.544752 -34.882407, 138.544239 -34.882018, 138.543081 -34.881125))"
99,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.100,,,,1000,0.1,Low,"MULTILINESTRING ((138.543081 -34.881125, 138.544239 -34.882018, 138.544752 -34.882407, 138.544945 -34.882555, 138.546313 -34.883619, 138.54914 -34.885793, 138.54927 -34.885892))"
100,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.101,,,,2000,0.5,Low,"MULTILINESTRING ((138.543081 -34.881125, 138.542677 -34.880814, 138.542517 -34.880685, 138.542368 -34.880556, 138.542207 -34.880444, 138.541704 -34.880064, 138.539769 -34.878574, 138.538362 -34.877497, 138.538106 -34.877301))"
101,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.102,,,,1000,0.1,Low,"MULTILINESTRING ((138.538106 -34.877301, 138.538362 -34.877497, 138.539769 -34.878574, 138.541704 -34.880064, 138.542207 -34.880444, 138.542368 -34.880556, 138.542517 -34.880685, 138.542677 -34.880814, 138.543081 -34.881125))"
102,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.103,,,,2000,0.4,Low,"MULTILINESTRING ((138.538106 -34.877301, 138.537822 -34.877083, 138.536817 -34.876324, 138.536645 -34.876212))"
103,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.104,,,,1000,0.1,Low,"MULTILINESTRING ((138.536645 -34.876212, 138.536817 -34.876324, 138.537822 -34.877083, 138.538106 -34.877301))"
104,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.105,,,,1000,0.3,Low,"MULTILINESTRING ((138.523268 -34.881556, 138.522716 -34.88215, 138.5224 -34.882486, 138.522276 -34.882627, 138.521732 -34.88322, 138.520842 -34.884178, 138.520738 -34.884291, 138.51495 -34.89057))"
105,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.106,,,,1000,0.1,Low,"MULTILINESTRING ((138.51495 -34.89057, 138.520738 -34.884291, 138.520842 -34.884178, 138.521732 -34.88322, 138.522276 -34.882627, 138.5224 -34.882486, 138.522716 -34.88215, 138.523268 -34.881556))"
106,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.107,,,,1000,0.1,Low,"MULTILINESTRING ((138.523268 -34.881556, 138.524672 -34.880044, 138.52526 -34.879399, 138.525556 -34.879116, 138.52589 -34.878799, 138.52616 -34.878561, 138.526473 -34.878315, 138.527144 -34.877851, 138.527756 -34.877484, 138.527923 -34.877397, 138.528711 -34.877016, 138.528972 -34.876913, 138.529165 -34.876836, 138.529375 -34.876759, 138.529528 -34.876707, 138.530049 -34.87653, 138.530799 -34.876328, 138.531857 -34.876116, 138.532142 -34.876085, 138.532296 -34.876061, 138.532581 -34.87604, 138.533623 -34.875943, 138.534324 -34.875903, 138.534806 -34.875886, 138.535025 -34.87589, 138.535516 -34.875909, 138.535951 -34.875999, 138.536168 -34.876049, 138.536645 -34.876212))"
107,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.108,,,,1000,0.4,Low,"MULTILINESTRING ((138.536645 -34.876212, 138.536168 -34.876049, 138.535951 -34.875999, 138.535516 -34.875909, 138.535025 -34.87589, 138.534806 -34.875886, 138.534324 -34.875903, 138.533623 -34.875943, 138.532581 -34.87604, 138.532296 -34.876061, 138.532142 -34.876085, 138.531857 -34.876116, 138.530799 -34.876328, 138.530049 -34.87653, 138.529528 -34.876707, 138.529375 -34.876759, 138.529165 -34.876836, 138.528972 -34.876913, 138.528711 -34.877016, 138.527923 -34.877397, 138.527756 -34.877484, 138.527144 -34.877851, 138.526473 -34.878315, 138.52616 -34.878561, 138.52589 -34.878799, 138.525556 -34.879116, 138.52526 -34.879399, 138.524672 -34.880044, 138.523268 -34.881556))"
108,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.109,,,,1000,0.4,Low,"MULTILINESTRING ((138.524701 -34.865948, 138.524511 -34.865742, 138.524415 -34.865641, 138.523286 -34.864284, 138.51937 -34.859308, 138.518399 -34.858073))"
109,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.110,,,,1000,0.1,Low,"MULTILINESTRING ((138.518399 -34.858073, 138.51937 -34.859308, 138.523286 -34.864284, 138.524415 -34.865641, 138.524511 -34.865742, 138.524701 -34.865948))"
110,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.111,,,,1000,0.1,Low,"MULTILINESTRING ((138.524701 -34.865948, 138.525623 -34.866946, 138.526727 -34.868068, 138.527918 -34.86921, 138.528508 -34.869753, 138.529348 -34.870484))"
111,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.112,,,,2000,0.4,Low,"MULTILINESTRING ((138.529348 -34.870484, 138.528508 -34.869753, 138.527918 -34.86921, 138.526727 -34.868068, 138.525623 -34.866946, 138.524701 -34.865948))"
112,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.113,,,,1000,0.4,Low,"MULTILINESTRING ((138.518399 -34.858073, 138.515933 -34.85494, 138.515006 -34.853766, 138.514553 -34.853181, 138.514279 -34.852841, 138.514121 -34.852639, 138.513973 -34.852465, 138.513772 -34.852235, 138.513655 -34.852097, 138.513392 -34.851786, 138.513222 -34.851638, 138.512721 -34.851186, 138.512148 -34.850607, 138.511405 -34.849861, 138.511203 -34.849677, 138.510824 -34.84941, 138.510619 -34.849307, 138.510414 -34.849212, 138.510186 -34.849144, 138.509992 -34.849095, 138.509719 -34.849046, 138.509479 -34.849023, 138.509239 -34.849018, 138.509005 -34.849022, 138.508466 -34.849062, 138.507737 -34.84913, 138.507403 -34.849189))"
113,ckan_50a8f7ba_e2ab_4fda_8729_04b24430c3ca.114,,,,1000,0.1,Low,"MULTILINESTRING ((138.507403 -34.849189, 138.507737 -34.84913, 138.508466 -34.849062, 138.509005 -34.849022, 138.509239 -34.849018, 138.509479 -34.849023, 138.509719 -34.849046, 138.509992 -34.849095, 138.510186 -34.849144, 138.510414 -34.849212, 138.510619 -34.849307, 138.510824 -34.84941, 138.511203 -34.849677, 138.511405 -34.849861, 138.512148 -34.850607, 138.512721 -34.851186, 138.513222 -34.851638, 138.513392 -34.851786, 138.513655 -34.852097, 138.513772 -34.852235, 138.513973 -34.852465, 138.514121 -34.852639, 138.514279 -34.852841, 138.514553 -34.853181, 138.515006 -34.853766, 138.515933 -34.85494, 138.518399 -34.858073))"
